Kick-Off German Padel Series 2017;GPS-500;MO;29/01/2017;;;PoolA;Gold;3;Antón;Francisco;Jiménez Monroy;Francisco;Gerbig;Kieron;Tödtmann;Gordon;2;6;1;6;1;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;PoolC;Gold;3;Schlösser;Philipp;Mateu;Miguel;Garrido;Daniel;Fernández;Leonardo;2;9;1;;;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;PoolC;Gold;3;Albors;Jordi;Palou;Pere;Garrido;Daniel;Fernández;Leonardo;2;9;4;;;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;PoolD;Gold;3;San Frutos Posadas;Isaac;González Serrano;Francisco;Pérez;Pau;Pons;Albert;2;9;0;;;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;PoolD;Gold;3;San Frutos Posadas;Isaac;González Serrano;Francisco;Cramer;Frank;Martínez Montiel;Jerónimo;2;9;3;;;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;PoolD;Gold;3;Cramer;Frank;Martínez Montiel;Jerónimo;Pérez;Pau;Pons;Albert;2;9;0;;;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;KO4;Gold;2;Vogt;Christofer;Zang;Timo;Garmendia;Ion;Portas;Jaime;2;9;0;;;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;KO4;Gold;2;Schlösser;Philipp;Mateu;Miguel;Cramer;Frank;Martínez Montiel;Jerónimo;2;9;2;;;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;KO4;Gold;2;Ladrón de Guevara López-Sáez;Álvaro;Valiente;Ariel;Izcue Elizalde;Javier;Gutiérrez Soria;Ignacio;2;3;9;;;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;KO4;Gold;2;San Frutos Posadas;Isaac;González Serrano;Francisco;Albors;Jordi;Palou;Pere;1;9;0;;;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;KO2;Gold;2;Vogt;Christofer;Zang;Timo;Schlösser;Philipp;Mateu;Miguel;2;3;6;4;6;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;KO2;Gold;2;Izcue Elizalde;Javier;Gutiérrez Soria;Ignacio;San Frutos Posadas;Isaac;González Serrano;Francisco;2;6;1;6;2;;;;
IV Münchener Frühlingsturnier 2017 - Herren;GPS-500;MO;25/06/2017;;;KO1;Gold;2;Schlösser;Philipp;Mateu;Miguel;Izcue Elizalde;Javier;Gutiérrez Soria;Ignacio;2;6;4;6;3;;;;
IV Münchener Frühlingsturnier 2017 - Damen;GPS-WOMEN;WO;25/06/2017;;;PoolA;Gold;3;Horcajada;Laura;Ferrés Rubau;Patricia;Estañol;Inmaculada;Ramos;Cruz;2;9;0;;;;;;
IV Münchener Frühlingsturnier 2017 - Damen;GPS-WOMEN;WO;25/06/2017;;;PoolA;Gold;3;Horcajada;Laura;Ferrés Rubau;Patricia;Álvarez;Marta;Librero Estébanez;María Isabel;2;7;9;;;;;;
IV Münchener Frühlingsturnier 2017 - Damen;GPS-WOMEN;WO;25/06/2017;;;PoolA;Gold;3;Álvarez;Marta;Librero Estébanez;María Isabel;Estañol;Inmaculada;Ramos;Cruz;2;9;0;;;;;;
IV Münchener Frühlingsturnier 2017 - Damen;GPS-WOMEN;WO;25/06/2017;;;PoolB;Gold;2;Pastor Olivares;Ana;Millán Gutiérrez;Lidia;Bauditz;Franziska;Vermee;Dirka;2;9;2;;;;;;
IV Münchener Frühlingsturnier 2017 - Damen;GPS-WOMEN;WO;25/06/2017;;;KO2;Gold;2;Álvarez;Marta;Librero Estébanez;María Isabel;Bauditz;Franziska;Vermee;Dirka;2;9;2;;;;;;
IV Münchener Frühlingsturnier 2017 - Damen;GPS-WOMEN;WO;25/06/2017;;;KO2;Gold;2;Pastor Olivares;Ana;Millán Gutiérrez;Lidia;Horcajada;Laura;Ferrés Rubau;Patricia;2;9;4;;;;;;
IV Münchener Frühlingsturnier 2017 - Damen;GPS-WOMEN;WO;25/06/2017;;;KO1;Gold;2;Álvarez;Marta;Librero Estébanez;María Isabel;Pastor Olivares;Ana;Millán Gutiérrez;Lidia;2;5;7;4;6;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolA;Gold;3;Herbert;Justus;Bosselmann;Lars;Gerbig;Kieron;El Yahioui;Mimoun;2;6;4;6;2;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolA;Gold;3;Herbert;Justus;Bosselmann;Lars;Wasowicz;Bartholomäus;Jahn;Eike;2;6;2;6;3;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolA;Gold;3;Gerbig;Kieron;El Yahioui;Mimoun;Wasowicz;Bartholomäus;Jahn;Eike;2;7;5;6;3;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolB;Gold;3;Langerbein;Caroline;Panske;Claudius;Kraßmann;Jan;Cavero Pintado;David;2;6;3;6;3;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolB;Gold;3;Langerbein;Caroline;Panske;Claudius;Georgina;;Schäfer;Lukas;2;7;5;5;7;10;8;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolB;Gold;3;Kraßmann;Jan;Cavero Pintado;David;Georgina;;Schäfer;Lukas;2;4;6;3;6;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolC;Gold;3;Ernsting;David;Gil Fugado;Ángel;Kucharski;Mario;Wietoska;Mattias;2;4;6;6;7;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolC;Gold;3;Mordhorst;Andre;Steinebach;David;Kucharski;Mario;Wietoska;Mattias;2;6;2;6;4;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolC;Gold;3;Mordhorst;Andre;Steinebach;David;Ernsting;David;Gil Fugado;Ángel;2;6;2;6;2;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolD;Gold;3;Herbert;Justus;Bosselmann;Lars;Langerbein;Caroline;Panske;Claudius;2;7;6;3;6;8;10;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolD;Gold;3;Langerbein;Caroline;Panske;Claudius;Mordhorst;Andre;Steinebach;David;2;6;4;5;7;10;8;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolD;Gold;3;Herbert;Justus;Bosselmann;Lars;Mordhorst;Andre;Steinebach;David;2;5;7;4;6;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolE;Gold;3;El Yahioui;Mimoun;Drewitz;Kolja;Georgina;;Schäfer;Lukas;2;4;6;6;4;12;14;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolE;Gold;3;Georgina;;Schäfer;Lukas;Kucharski;Mario;Wietoska;Mattias;2;3;6;6;3;10;6;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolE;Gold;3;Gerbig;Kieron;El Yahioui;Mimoun;Kucharski;Mario;Wietoska;Mattias;2;6;3;4;6;10;4;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolF;Gold;3;Wasowicz;Bartholomäus;Jahn;Eike;Kraßmann;Jan;Cavero Pintado;David;2;4;6;5;7;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolF;Gold;3;Kraßmann;Jan;Cavero Pintado;David;Ernsting;David;Gil Fugado;Ángel;2;2;6;2;6;;;;
Essener Open 2017;GPS-500;MO;01/07/2017;;;PoolF;Gold;3;Wasowicz;Bartholomäus;Jahn;Eike;Ernsting;David;Gil Fugado;Ángel;2;4;6;4;6;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolA;Gold;5;García Grumbach;Lorenzo;Pieterse;Christiaan;Kölling;Tim;Sánchez López;Álvaro;2;4;6;6;3;6;3;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolA;Gold;5;Ravelo;Jaime;Hevroni;Amit;Stange;Kai;Ibach;Peter;2;6;2;6;2;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolA;Gold;5;García Grumbach;Lorenzo;Pieterse;Christiaan;Hussmann;Hauke;Felke;Kai;2;6;0;6;1;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolA;Gold;5;Ravelo;Jaime;Hevroni;Amit;Kölling;Tim;Sánchez López;Álvaro;2;5;7;6;7;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolA;Gold;5;García Grumbach;Lorenzo;Pieterse;Christiaan;Stange;Kai;Ibach;Peter;2;6;2;6;1;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolA;Gold;5;Ravelo;Jaime;Hevroni;Amit;Hussmann;Hauke;Felke;Kai;2;6;0;6;1;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolA;Gold;5;Kölling;Tim;Sánchez López;Álvaro;Stange;Kai;Ibach;Peter;2;6;3;6;3;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolA;Gold;5;García Grumbach;Lorenzo;Pieterse;Christiaan;Ravelo;Jaime;Hevroni;Amit;2;4;6;4;6;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolA;Gold;5;Kölling;Tim;Sánchez López;Álvaro;Hussmann;Hauke;Felke;Kai;2;6;1;6;2;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolA;Gold;5;Stange;Kai;Ibach;Peter;Hussmann;Hauke;Felke;Kai;2;6;2;6;2;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;Ahrens;Jasper;Goerke;Christoph;Quesada Hernández;Juan Fernando;Vian Reyes;David;2;6;2;6;2;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;González Teruel;Roberto;Meléndez Núñez;Gabriel;Sosna;Klaus;Reissig;Sven;2;6;1;6;0;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;Ahrens;Jasper;Goerke;Christoph;Sosna;Klaus;Reissig;Sven;2;6;0;6;0;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;González Teruel;Roberto;Meléndez Núñez;Gabriel;Quesada Hernández;Juan Fernando;Vian Reyes;David;2;7;5;5;7;4;6;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;Ahrens;Jasper;Goerke;Christoph;González Teruel;Roberto;Meléndez Núñez;Gabriel;2;6;3;6;2;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;Quesada Hernández;Juan Fernando;Vian Reyes;David;Sosna;Klaus;Reissig;Sven;2;6;0;6;1;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;KO2;Gold;2;Kölling;Tim;Sánchez López;Álvaro;Quesada Hernández;Juan Fernando;Vian Reyes;David;2;6;4;5;7;3;6;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;KO2;Gold;2;Ahrens;Jasper;Goerke;Christoph;García Grumbach;Lorenzo;Pieterse;Christiaan;2;6;3;6;0;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;KO1;Gold;2;Quesada Hernández;Juan Fernando;Vian Reyes;David;Ahrens;Jasper;Goerke;Christoph;2;2;6;0;6;;;;
Berliner Lokales Turnier 2017 - Herren;GPS-100;MO;09/07/2017;;;POS3;Gold;2;Kölling;Tim;Sánchez López;Álvaro;García Grumbach;Lorenzo;Pieterse;Christiaan;2;6;0;6;0;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolA;Gold;4;Sánchez López;Álvaro;Francisco;;Wolmerath;Lisa;Kölling;Axel;2;6;0;6;0;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolA;Gold;4;Rösler;Anita;Aust;Falco;Vian Reyes;David;Gómez Condado;Silvia;2;0;6;2;6;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolA;Gold;4;Rösler;Anita;Aust;Falco;Wolmerath;Lisa;Kölling;Axel;2;6;0;6;1;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolA;Gold;4;Sánchez López;Álvaro;Francisco;;Vian Reyes;David;Gómez Condado;Silvia;2;0;6;0;6;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolA;Gold;4;Wolmerath;Lisa;Kölling;Axel;Vian Reyes;David;Gómez Condado;Silvia;2;0;6;0;6;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolA;Gold;4;Sánchez López;Álvaro;Francisco;;Rösler;Anita;Aust;Falco;2;0;6;0;6;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;Beate;;Christian;;Pulido Serrano;Laura;Quesada Hernández;Juan Fernando;2;1;6;1;6;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;Reissig;Sven;Radau;Gabriela;Straube;Detlef;Kölling;Tim;2;4;6;2;6;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;Beate;;Christian;;Straube;Detlef;Kölling;Tim;2;4;6;3;6;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;Reissig;Sven;Radau;Gabriela;Pulido Serrano;Laura;Quesada Hernández;Juan Fernando;2;0;6;0;6;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;Beate;;Christian;;Reissig;Sven;Radau;Gabriela;2;6;4;6;4;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;PoolB;Gold;4;Pulido Serrano;Laura;Quesada Hernández;Juan Fernando;Straube;Detlef;Kölling;Tim;2;6;0;6;0;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;KO2;Gold;2;Vian Reyes;David;Gómez Condado;Silvia;Straube;Detlef;Kölling;Tim;2;6;0;6;0;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;KO2;Gold;2;Pulido Serrano;Laura;Quesada Hernández;Juan Fernando;Rösler;Anita;Aust;Falco;2;6;2;;;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;POS3;Gold;2;Straube;Detlef;Kölling;Tim;Rösler;Anita;Aust;Falco;2;0;6;0;6;;;;
Berliner Lokales Turnier 2017 - Mixed;GPS-100;MO;09/07/2017;;;KO1;Gold;2;Vian Reyes;David;Gómez Condado;Silvia;Pulido Serrano;Laura;Quesada Hernández;Juan Fernando;2;6;0;6;0;;;;
Cuxhavener Open 2017;GPS-1000;MO;16/07/2017;;;PoolA;Gold;5;Samuelsen;Lennart;Böhnke;Christian;Herbert;Justus;Bosselmann;Lars;2;6;1;6;2;4;6;6;1
Cuxhavener Open 2017;GPS-1000;MO;16/07/2017;;;PoolA;Gold;5;Samuelsen;Lennart;Böhnke;Christian;Sukal;Martin;Scheel;Florian;2;6;0;6;1;;;;
Cuxhavener Open 2017;GPS-1000;MO;16/07/2017;;;PoolA;Gold;5;Samuelsen;Lennart;Böhnke;Christian;Kraßmann;Jan;Cavero Pintado;David;2;6;0;6;0;;;;
Cuxhavener Open 2017;GPS-1000;MO;16/07/2017;;;PoolA;Gold;5;Samuelsen;Lennart;Böhnke;Christian;Kersting;Arne;van Dahle;Holger;2;6;0;6;0;;;;
Cuxhavener Open 2017;GPS-1000;MO;16/07/2017;;;PoolA;Gold;5;Herbert;Justus;Bosselmann;Lars;Sukal;Martin;Scheel;Florian;2;6;1;6;1;;;;
Cuxhavener Open 2017;GPS-1000;MO;16/07/2017;;;PoolA;Gold;5;Herbert;Justus;Bosselmann;Lars;Kraßmann;Jan;Cavero Pintado;David;2;6;0;6;2;;;;
Cuxhavener Open 2017;GPS-1000;MO;16/07/2017;;;PoolA;Gold;5;Herbert;Justus;Bosselmann;Lars;Kersting;Arne;van Dahle;Holger;2;6;0;6;1;;;;
Cuxhavener Open 2017;GPS-1000;MO;16/07/2017;;;PoolA;Gold;5;Sukal;Martin;Scheel;Florian;Kraßmann;Jan;Cavero Pintado;David;2;6;1;6;1;;;;
Cuxhavener Open 2017;GPS-1000;MO;16/07/2017;;;PoolA;Gold;5;Sukal;Martin;Scheel;Florian;Kersting;Arne;van Dahle;Holger;2;6;1;6;2;;;;
Cuxhavener Open 2017;GPS-1000;MO;16/07/2017;;;PoolA;Gold;5;Kraßmann;Jan;Cavero Pintado;David;Kersting;Arne;van Dahle;Holger;2;6;1;6;2;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolA;Gold;4;Herbert;Justus;Mordhorst;Andre;Sant;Eduard;Baumgartner;Daniel;2;6;1;6;2;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolA;Gold;4;Bott;Frederick;Thavisin;Ben;Zeller;Fabricio;Bover Solano;Ramón;2;6;2;6;3;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolA;Gold;4;Herbert;Justus;Mordhorst;Andre;Zeller;Fabricio;Bover Solano;Ramón;2;6;3;6;0;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolA;Gold;4;Bott;Frederick;Thavisin;Ben;Sant;Eduard;Baumgartner;Daniel;2;6;1;6;2;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolA;Gold;4;Herbert;Justus;Mordhorst;Andre;Bott;Frederick;Thavisin;Ben;2;7;5;7;6;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolA;Gold;4;Sant;Eduard;Baumgartner;Daniel;Zeller;Fabricio;Bover Solano;Ramón;2;6;1;6;3;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolB;Gold;4;Eckert;Marvin;Schwörer;Oliver;Grosso;Marcelo;Strecker;Oliver;2;6;0;4;6;12;10;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolB;Gold;4;Reissig;Sven;Sánchez;Diego;Fernández Cruz;José Carlos;Toro;Jesús;2;1;6;1;6;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolB;Gold;4;Eckert;Marvin;Schwörer;Oliver;Fernández Cruz;José Carlos;Toro;Jesús;2;6;1;6;1;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolB;Gold;4;Reissig;Sven;Sánchez;Diego;Grosso;Marcelo;Strecker;Oliver;2;1;6;1;6;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolB;Gold;4;Eckert;Marvin;Schwörer;Oliver;Reissig;Sven;Sánchez;Diego;2;6;0;6;0;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;PoolB;Gold;4;Grosso;Marcelo;Strecker;Oliver;Fernández Cruz;José Carlos;Toro;Jesús;2;6;1;6;1;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;KO2;Gold;2;Herbert;Justus;Mordhorst;Andre;Grosso;Marcelo;Strecker;Oliver;2;7;6;6;4;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;KO2;Gold;2;Eckert;Marvin;Schwörer;Oliver;Bott;Frederick;Thavisin;Ben;2;6;4;6;2;;;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;POS3;Gold;2;Grosso;Marcelo;Strecker;Oliver;Bott;Frederick;Thavisin;Ben;2;7;5;6;7;6;2;;
Badener Open 2017;GPS-500;MO;23/07/2017;;;KO1;Gold;2;Herbert;Justus;Mordhorst;Andre;Eckert;Marvin;Schwörer;Oliver;2;7;6;4;6;4;6;;
IV Münchener Sommerturnier 2017 - Herren;GPS-250;MO;23/07/2017;;;PoolA;Gold;4;Karmann;Christoph;Alonso;Álvaro;Kasus;Martin;Heimpel;Moritz;2;9;2;;;;;;
IV Münchener Sommerturnier 2017 - Herren;GPS-250;MO;23/07/2017;;;PoolA;Gold;4;Ladrón de Guevara López-Sáez;Álvaro;Valiente;Ariel;Navarro Gallardo;Moisés;Priegue Martínez;Marcos;2;9;5;;;;;;
IV Münchener Sommerturnier 2017 - Herren;GPS-250;MO;23/07/2017;;;PoolA;Gold;4;Karmann;Christoph;Alonso;Álvaro;Navarro Gallardo;Moisés;Priegue Martínez;Marcos;2;9;1;;;;;;
IV Münchener Sommerturnier 2017 - Herren;GPS-250;MO;23/07/2017;;;PoolA;Gold;4;Ladrón de Guevara López-Sáez;Álvaro;Valiente;Ariel;Kasus;Martin;Heimpel;Moritz;2;9;1;;;;;;
IV Münchener Sommerturnier 2017 - Herren;GPS-250;MO;23/07/2017;;;PoolA;Gold;4;Ladrón de Guevara López-Sáez;Álvaro;Valiente;Ariel;Karmann;Christoph;Alonso;Álvaro;2;9;2;;;;;;
IV Münchener Sommerturnier 2017 - Herren;GPS-250;MO;23/07/2017;;;PoolA;Gold;4;Kasus;Martin;Heimpel;Moritz;Navarro Gallardo;Moisés;Priegue Martínez;Marcos;2;3;9;;;;;;
IV Münchener Sommerturnier 2017 - Herren;GPS-250;MO;23/07/2017;;;PoolB;Gold;3;San Frutos Posadas;Isaac;Gutiérrez Soria;Ignacio;Beck;Sven;Rink;Jan;2;9;0;;;;;;
