GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolA;Gold;4;Tennis-Club Grötzingen e.V.;STC Padel Geretsried e.V.;Schwörer;Oliver;Panske;Claudius;Hahn;Christopher;Dal-Ri;Gabriel;2;6;4;6;1;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolA;Gold;4;Tennis-Club Grötzingen e.V.;STC Padel Geretsried e.V.;Strauss;Oliver;Herhoffer;Marco;Dorsch;Benedikt;Schmidt;Fabian;2;0;6;1;6;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolA;Gold;4;Tennis-Club Grötzingen e.V.;STC Padel Geretsried e.V.;Dietz;Timo;Saugy;Mael;Picco;Francesco;Haug;Ruben;2;4;6;6;3;1;6
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolA;Gold;4;Tennis-Club Grötzingen e.V.;Turn- und Sportgemeinde Rohrbach 1889 e.V.;Eckert;Marvin;Herhoffer;Marco;Cerrizuela;Santiago;Kugler;Johannes;2;6;1;6;3;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolA;Gold;4;Tennis-Club Grötzingen e.V.;Turn- und Sportgemeinde Rohrbach 1889 e.V.;Strauss;Oliver;Rudolf;Ben;Roos;Felix;Wiescholek;Björn;2;6;0;6;0;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolA;Gold;4;Tennis-Club Grötzingen e.V.;Turn- und Sportgemeinde Rohrbach 1889 e.V.;Dietz;Timo;Saugy;Mael;Scheib;Florian;Hesse;Manuel;2;6;0;6;0;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolA;Gold;4;Turn- und Sportgemeinde Rohrbach 1889 e.V.;STC Padel Geretsried e.V.;Cerrizuela;Santiago;Scheib;Florian;Dorsch;Benedikt;Schmidt;Fabian;2;0;6;1;6;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolA;Gold;4;Turn- und Sportgemeinde Rohrbach 1889 e.V.;STC Padel Geretsried e.V.;Roos;Felix;Kugler;Johannes;Hahn;Christopher;Dal-Ri;Gabriel;2;0;6;0;6;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolA;Gold;4;Turn- und Sportgemeinde Rohrbach 1889 e.V.;STC Padel Geretsried e.V.;Wiescholek;Björn;Hesse;Manuel;Picco;Francesco;Schmidt;Andreas;2;0;6;0;6;;

GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolC;Gold;4;Tennisclub TC 71 Weyhe e.V.;Treptower Padelverein e.V.;Bosselmann;Lars;Truempler;Erik;Meléndez Núñez;Gabriel;Martínez;Guillermo;2;6;1;6;0;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolC;Gold;4;Tennisclub TC 71 Weyhe e.V.;Treptower Padelverein e.V.;Jürgens;Yessa;Zeichner;Florian;Rodríguez Berenguer;Francisco;Ugalde;Dionisio;2;6;3;6;1;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolC;Gold;4;Tennisclub TC 71 Weyhe e.V.;Treptower Padelverein e.V.;Breyer;Eike;Daum;Malte;García Grumbach;Lorenzo;González Teruel;Roberto;2;6;0;6;0;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolC;Gold;4;Unisport Köln;Tennisclub TC 71 Weyhe e.V.;Gutiérrez Soria;Ignacio;Thavisin;Ben;Bosselmann;Lars;Truempler;Erik;2;0;6;2;6;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolC;Gold;4;Unisport Köln;Tennisclub TC 71 Weyhe e.V.;Bierschel;Ingo;Bertram;Matthias;Jürgens;Yessa;Zeichner;Florian;2;1;6;7;6;3;6
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolC;Gold;4;Unisport Köln;Tennisclub TC 71 Weyhe e.V.;Goth;Tobias;Hübel;Hendrik;Breyer;Eike;Daum;Malte;2;6;7;2;6;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolC;Gold;4;Unisport Köln;Treptower Padelverein e.V.;Gutiérrez Soria;Ignacio;Thavisin;Ben;Meléndez Núñez;Gabriel;Rodríguez Berenguer;Francisco;2;6;4;6;2;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolC;Gold;4;Unisport Köln;Treptower Padelverein e.V.;Bierschel;Ingo;Bertram;Matthias;Martínez;Guillermo;González Teruel;Roberto;2;6;0;6;4;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolC;Gold;4;Unisport Köln;Treptower Padelverein e.V.;Winkelmann;Florian;Hübel;Hendrik;García Grumbach;Lorenzo;Ugalde;Dionisio;2;6;4;6;4;;

GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;Wiessner;Christian;Oest;Sven;Rabethge;Leon Josh;Jensen;Tade;2;6;1;6;1;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;Rodríguez Benito;David;Richter;Felix;Paulsen;Nahne;Busse;Marius;2;6;0;6;1;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;Malter;Markus;Gründemann;Marco;Magnussen;Niklas;Holdorf;Fabian;2;2;6;6;4;3;6
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Füchse Berlin Reinickendorf e.V.;Hallescher Tennisclub Peißnitz e.V.;Papa;Mauro Hernán;Ahrens;Jasper;Bornschein;Martin;Müller;Tobias;2;6;2;6;1;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Füchse Berlin Reinickendorf e.V.;Hallescher Tennisclub Peißnitz e.V.;Goerke;Christoph;Heininger;Nils;Eichentopf;Conrad;Beinroth;Thomas;2;7;5;6;3;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Füchse Berlin Reinickendorf e.V.;Hallescher Tennisclub Peißnitz e.V.;González Serrano;Francisco;Sell;Christopher;Jentsch;Oliver;Darmochwal;Hannes;2;6;1;6;1;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Füchse Berlin Reinickendorf e.V.;Wiessner;Christian;Müller;Hans Ole;Sell;Christopher;Papa;Mauro Hernán;2;6;1;6;4;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Füchse Berlin Reinickendorf e.V.;Rodríguez Benito;David;Richter;Felix;Ahrens;Jasper;Seelmann;Samuel Felipe;2;6;7;2;6;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Füchse Berlin Reinickendorf e.V.;Neidhardt;Tim;Oest;Sven;Goerke;Christoph;Heininger;Nils;2;1;6;4;6;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Hallescher Tennisclub Peißnitz e.V.;Paulsen;Nahne;Busse;Marius;Eichentopf;Conrad;Beinroth;Thomas;2;1;6;2;6;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Hallescher Tennisclub Peißnitz e.V.;Rabethge;Leon Josh;Jensen;Tade;Gattner;Markus;Jentsch;Oliver;2;6;4;4;6;6;4
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Hallescher Tennisclub Peißnitz e.V.;El Yahioui;Mimoun;Krause;Leif;Bornschein;Martin;Darmochwal;Hannes;2;4;6;6;2;7;6
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Hallescher Tennisclub Peißnitz e.V.;Samuelsen;Lennart;Rodríguez Benito;David;Bornschein;Martin;Beinroth;Thomas;2;6;1;6;1;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Hallescher Tennisclub Peißnitz e.V.;González-Pinto;Diego;Boitelle;Julian;Müller;Tobias;Jentsch;Oliver;2;6;4;6;4;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;Condor Padel;Hallescher Tennisclub Peißnitz e.V.;Müller;Hans Ole;Hemp;Robin;Gattner;Markus;Darmochwal;Hannes;2;6;2;6;4;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Füchse Berlin Reinickendorf e.V.;Rabethge;Leon Josh;Jensen;Tade;González Serrano;Francisco;Seelmann;Samuel Felipe;2;3;6;3;6;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Füchse Berlin Reinickendorf e.V.;Magnussen;Niklas;Holdorf;Fabian;Papa;Mauro Hernán;Ahrens;Jasper;2;0;6;1;6;;
GERMANY;Bundesliga 2020 - Herren Open;BUNDESLIGA;MO;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Füchse Berlin Reinickendorf e.V.;El Yahioui;Mimoun;Krause;Leif;Goerke;Christoph;Heininger;Nils;2;1;6;2;6;;